# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-11-12 16:15:49 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10194200 CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10194200
#            TS   parameter     statistic     Description
#        143798       00060     00003     Discharge, cubic feet per second (Mean)
#        237564       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143798_00060_00003	143798_00060_00003_cd	237564_00065_00003	237564_00065_00003_cd
USGS	10194200	2020-04-26	48.1	A		
USGS	10194200	2020-04-27	60.5	A		
USGS	10194200	2020-04-28	72.8	A		
USGS	10194200	2020-04-29	83.7	A		
USGS	10194200	2020-04-30	99.9	A		
USGS	10194200	2020-05-01	121	A		
USGS	10194200	2020-05-02	128	A		
USGS	10194200	2020-05-03	126	A		
USGS	10194200	2020-05-04	120	A		
USGS	10194200	2020-05-05	107	A		
USGS	10194200	2020-05-06	96.9	A		
USGS	10194200	2020-05-07	94.6	A		
USGS	10194200	2020-05-08	89.3	A		
USGS	10194200	2020-05-09	83.3	A		
USGS	10194200	2020-05-10	83.6	A		
USGS	10194200	2020-05-11	87.4	A		
USGS	10194200	2020-05-12	91.7	A		
USGS	10194200	2020-05-13	88.4	A		
USGS	10194200	2020-05-14	82.8	A		
USGS	10194200	2020-05-15	79.4	A		
USGS	10194200	2020-05-16	75.9	A		
USGS	10194200	2020-05-17	75.9	A		
USGS	10194200	2020-05-18	77.4	A		
USGS	10194200	2020-05-19	77.6	A		
USGS	10194200	2020-05-20	73.6	A		
USGS	10194200	2020-05-21	66.5	A		
USGS	10194200	2020-05-22	61.2	A		
USGS	10194200	2020-05-23	60.1	A		
USGS	10194200	2020-05-24	57.1	A		
USGS	10194200	2020-05-25	53.2	A		
USGS	10194200	2020-05-26	50.7	A		
USGS	10194200	2020-05-27	53.2	A		
USGS	10194200	2020-05-28	60.3	A		
USGS	10194200	2020-05-29	65.1	A		
USGS	10194200	2020-05-30	67.7	A		
USGS	10194200	2020-05-31	69.1	A		
USGS	10194200	2020-06-01	69.2	A		
USGS	10194200	2020-06-02	63.2	A		
USGS	10194200	2020-06-03	58.1	A		
USGS	10194200	2020-06-04	54.5	A		
USGS	10194200	2020-06-05	52.7	A		
USGS	10194200	2020-06-06	53.3	A		
USGS	10194200	2020-06-07	55.9	A		
USGS	10194200	2020-06-08	47.3	A		
USGS	10194200	2020-06-09	40.0	A		
USGS	10194200	2020-06-10	34.1	A		
USGS	10194200	2020-06-11	31.3	A		
USGS	10194200	2020-06-12	31.0	A		
USGS	10194200	2020-06-13	31.4	A		
USGS	10194200	2020-06-14	30.9	A		
USGS	10194200	2020-06-15	28.9	A		
USGS	10194200	2020-06-16	27.7	A		
USGS	10194200	2020-06-17	28.4	A		
USGS	10194200	2020-06-18	30.2	A		
USGS	10194200	2020-06-19	40.3	A		
USGS	10194200	2020-06-20	42.3	A		
USGS	10194200	2020-06-21	41.8	A		
USGS	10194200	2020-06-22	40.2	A		
USGS	10194200	2020-06-23	39.5	A		
USGS	10194200	2020-06-24	39.5	A		
USGS	10194200	2020-06-25	37.7	A		
USGS	10194200	2020-06-26	36.9	A		
USGS	10194200	2020-06-27	35.7	A		
USGS	10194200	2020-06-28	33.5	A		
USGS	10194200	2020-06-29	35.2	A		
USGS	10194200	2020-06-30	35.6	A		
USGS	10194200	2020-07-01	33.0	A		
USGS	10194200	2020-07-02	32.0	A		
USGS	10194200	2020-07-03	31.5	A		
USGS	10194200	2020-07-04	29.9	A		
USGS	10194200	2020-07-05	28.0	A		
USGS	10194200	2020-07-06	25.7	A		
USGS	10194200	2020-07-07	24.1	A		
USGS	10194200	2020-07-08	21.7	A		
USGS	10194200	2020-07-09	16.8	A		
USGS	10194200	2020-07-10	13.7	A		
USGS	10194200	2020-07-11	13.0	A		
USGS	10194200	2020-07-12	12.5	A		
USGS	10194200	2020-07-13	12.0	A		
USGS	10194200	2020-07-14	11.2	A		
USGS	10194200	2020-07-15	11.2	A		
USGS	10194200	2020-07-16	11.5	A		
USGS	10194200	2020-07-17	11.3	A		
USGS	10194200	2020-07-18	10.5	A		
USGS	10194200	2020-07-19	10.0	A		
USGS	10194200	2020-07-20	10.2	A		
USGS	10194200	2020-07-21	10.7	A		
USGS	10194200	2020-07-22	13.8	A		
USGS	10194200	2020-07-23	17.5	A		
USGS	10194200	2020-07-24	15.8	A		
USGS	10194200	2020-07-25	14.4	A		
USGS	10194200	2020-07-26	14.3	A		
USGS	10194200	2020-07-27	18.0	A		
USGS	10194200	2020-07-28	17.4	A		
USGS	10194200	2020-07-29	13.7	A		
USGS	10194200	2020-07-30	12.5	A		
USGS	10194200	2020-07-31	11.6	A		
USGS	10194200	2020-08-01	11.1	A		
USGS	10194200	2020-08-02	10.4	A		
USGS	10194200	2020-08-03	9.91	A		
USGS	10194200	2020-08-04	9.75	A		
USGS	10194200	2020-08-05	9.74	A		
USGS	10194200	2020-08-06	9.67	A		
USGS	10194200	2020-08-07	9.61	A		
USGS	10194200	2020-08-08	9.44	A		
USGS	10194200	2020-08-09	8.94	A		
USGS	10194200	2020-08-10	8.38	A		
USGS	10194200	2020-08-11	8.16	A		
USGS	10194200	2020-08-12	7.93	A		
USGS	10194200	2020-08-13	7.87	A		
USGS	10194200	2020-08-14	7.83	A		
USGS	10194200	2020-08-15	7.68	A		
USGS	10194200	2020-08-16	7.57	A		
USGS	10194200	2020-08-17	7.56	A		
USGS	10194200	2020-08-18	7.48	A		
USGS	10194200	2020-08-19	7.55	A		
USGS	10194200	2020-08-20	7.97	A		
USGS	10194200	2020-08-21	7.82	A		
USGS	10194200	2020-08-22	7.96	A		
USGS	10194200	2020-08-23	8.66	A		
USGS	10194200	2020-08-24	9.16	A		
USGS	10194200	2020-08-25	8.10	A		
USGS	10194200	2020-08-26	7.91	A		
USGS	10194200	2020-08-27	7.42	A		
USGS	10194200	2020-08-28	7.19	A		
USGS	10194200	2020-08-29	7.17	A		
USGS	10194200	2020-08-30	7.05	A		
USGS	10194200	2020-08-31	7.09	A		
USGS	10194200	2020-09-01	7.43	A		
USGS	10194200	2020-09-02	7.83	A		
USGS	10194200	2020-09-03	7.47	A		
USGS	10194200	2020-09-04	7.14	A		
USGS	10194200	2020-09-05	6.92	A		
USGS	10194200	2020-09-06	6.61	A		
USGS	10194200	2020-09-07	6.67	A		
USGS	10194200	2020-09-08	8.00	A		
USGS	10194200	2020-09-09	10.1	A		
USGS	10194200	2020-09-10	10.0	A		
USGS	10194200	2020-09-11	9.58	A		
USGS	10194200	2020-09-12	9.02	A		
USGS	10194200	2020-09-13	8.54	A		
USGS	10194200	2020-09-14	8.18	A		
USGS	10194200	2020-09-15	7.95	A		
USGS	10194200	2020-09-16	7.79	A		
USGS	10194200	2020-09-17	7.68	A		
USGS	10194200	2020-09-18	7.67	A		
USGS	10194200	2020-09-19	7.44	A		
USGS	10194200	2020-09-20	7.67	A		
USGS	10194200	2020-09-21	7.84	A		
USGS	10194200	2020-09-22	8.72	A		
USGS	10194200	2020-09-23	9.38	A		
USGS	10194200	2020-09-24	8.16	A		
USGS	10194200	2020-09-25	7.66	A		
USGS	10194200	2020-09-26	7.38	A		
USGS	10194200	2020-09-27	7.63	A		
USGS	10194200	2020-09-28	8.33	A		
USGS	10194200	2020-09-29	8.59	A		
USGS	10194200	2020-09-30	8.54	A		
USGS	10194200	2020-10-01	8.25	A		
USGS	10194200	2020-10-02	8.08	A		
USGS	10194200	2020-10-03	8.02	A		
USGS	10194200	2020-10-04	8.23	A		
USGS	10194200	2020-10-05	8.31	A		
USGS	10194200	2020-10-06	8.14	A		
USGS	10194200	2020-10-07	8.44	A		
USGS	10194200	2020-10-08	8.46	A		
USGS	10194200	2020-10-09	8.43	A		
USGS	10194200	2020-10-10	8.48	A		
USGS	10194200	2020-10-11	8.39	A		
USGS	10194200	2020-10-12	8.93	A		
USGS	10194200	2020-10-13	9.05	A		
USGS	10194200	2020-10-14	8.78	A		
USGS	10194200	2020-10-15	9.31	A		
USGS	10194200	2020-10-16	9.72	A		
USGS	10194200	2020-10-17	9.89	A		
USGS	10194200	2020-10-18	9.71	A		
USGS	10194200	2020-10-19	9.50	A		
USGS	10194200	2020-10-20	9.34	A		
USGS	10194200	2020-10-21	9.48	A		
USGS	10194200	2020-10-22	9.28	A		
USGS	10194200	2020-10-23	9.63	A		
USGS	10194200	2020-10-24	10.0	A		
USGS	10194200	2020-10-25	10.1	A		
USGS	10194200	2020-10-26	10.4	A		
USGS	10194200	2020-10-27	8.55	A		
USGS	10194200	2020-10-28	11.1	A		
USGS	10194200	2020-10-29	11.1	A		
USGS	10194200	2020-10-30	10.9	A		
USGS	10194200	2020-10-31	10.8	A		
USGS	10194200	2020-11-01	10.7	A		
USGS	10194200	2020-11-02	10.4	A		
USGS	10194200	2020-11-03	10.4	A		
USGS	10194200	2020-11-04	11.4	A		
USGS	10194200	2020-11-05	11.0	A		
USGS	10194200	2020-11-06	10.7	A		
USGS	10194200	2020-11-07	10.8	A		
USGS	10194200	2020-11-08	11.9	A		
USGS	10194200	2020-11-09	12.2	A		
USGS	10194200	2020-11-10	10.0	A		
USGS	10194200	2020-11-11	9.87	A		
USGS	10194200	2020-11-12	11.1	A		
USGS	10194200	2020-11-13	11.1	A		
USGS	10194200	2020-11-14	12.7	A		
USGS	10194200	2020-11-15	11.3	A		
USGS	10194200	2020-11-16	11.7	A		
USGS	10194200	2020-11-17	11.6	A		
USGS	10194200	2020-11-18	11.7	A		
USGS	10194200	2020-11-19	11.5	A		
USGS	10194200	2020-11-20	11.0	A		
USGS	10194200	2020-11-21	11.1	A		
USGS	10194200	2020-11-22	9.77	A		
USGS	10194200	2020-11-23	11.6	A		
USGS	10194200	2020-11-24	11.4	A		
USGS	10194200	2020-11-25	7.96	A		
USGS	10194200	2020-11-26	11.9	A		
USGS	10194200	2020-11-27	5.69	A		
USGS	10194200	2020-11-28	4.99	A		
USGS	10194200	2020-11-29	6.80	A		
USGS	10194200	2020-11-30	7.02	A		
USGS	10194200	2020-12-01	7.98	A		
USGS	10194200	2020-12-02	5.64	A		
USGS	10194200	2020-12-03	3.81	A		
USGS	10194200	2020-12-04	3.85	A		
USGS	10194200	2020-12-05	4.55	A		
USGS	10194200	2020-12-06	5.32	A		
USGS	10194200	2020-12-07	5.92	A		
USGS	10194200	2020-12-08	6.22	A		
USGS	10194200	2020-12-09	6.63	A		
USGS	10194200	2020-12-10	8.37	A		
USGS	10194200	2020-12-11	9.19	A		
USGS	10194200	2020-12-12	9.93	A		
USGS	10194200	2020-12-13	7.06	A		
USGS	10194200	2020-12-14	10.7	A		
USGS	10194200	2020-12-15	10.8	A		
USGS	10194200	2020-12-16	9.38	A		
USGS	10194200	2020-12-17	11.1	A		
USGS	10194200	2020-12-18	12.3	A		
USGS	10194200	2020-12-19	8.76	A		
USGS	10194200	2020-12-20	9.99	A		
USGS	10194200	2020-12-21	12.4	A		
USGS	10194200	2020-12-22	12.2	A		
USGS	10194200	2020-12-23	10.1	A		
USGS	10194200	2020-12-24	5.18	A		
USGS	10194200	2020-12-25	8.02	A		
USGS	10194200	2020-12-26	10.5	A		
USGS	10194200	2020-12-27	12.6	A		
USGS	10194200	2020-12-28	12.5	A		
USGS	10194200	2020-12-29	11.9	A		
USGS	10194200	2020-12-30	6.26	A		
USGS	10194200	2020-12-31	12.7	A		
USGS	10194200	2021-01-01	12.8	A		
USGS	10194200	2021-01-02	11.0	A		
USGS	10194200	2021-01-03	11.1	A		
USGS	10194200	2021-01-04	11.6	A		
USGS	10194200	2021-01-05	11.6	A		
USGS	10194200	2021-01-06	9.63	A		
USGS	10194200	2021-01-07	10.7	A		
USGS	10194200	2021-01-08	8.78	A		
USGS	10194200	2021-01-09	12.9	A		
USGS	10194200	2021-01-10	11.2	A		
USGS	10194200	2021-01-11	6.58	A		
USGS	10194200	2021-01-12	8.21	A		
USGS	10194200	2021-01-13	11.6	A		
USGS	10194200	2021-01-14	12.9	A		
USGS	10194200	2021-01-15	10.7	A		
USGS	10194200	2021-01-16	11.5	A		
USGS	10194200	2021-01-17	10.6	A		
USGS	10194200	2021-01-18	11.3	A		
USGS	10194200	2021-01-19	11.0	A		
USGS	10194200	2021-01-20	10.4	A		
USGS	10194200	2021-01-21	11.0	A		
USGS	10194200	2021-01-22	11.3	A		
USGS	10194200	2021-01-23	11.4	A		
USGS	10194200	2021-01-24	10.1	A		
USGS	10194200	2021-01-25	11.3	A		
USGS	10194200	2021-01-26	11.7	A		
USGS	10194200	2021-01-27	9.61	A		
USGS	10194200	2021-01-28	12.2	A		
USGS	10194200	2021-01-29	11.5	A		
USGS	10194200	2021-01-30	11.2	A		
USGS	10194200	2021-01-31	9.25	A		
USGS	10194200	2021-02-01	12.1	A		
USGS	10194200	2021-02-02	11.4	A		
USGS	10194200	2021-02-03	12.5	A		
USGS	10194200	2021-02-04	11.8	A		
USGS	10194200	2021-02-05	10.1	A		
USGS	10194200	2021-02-06	11.1	A		
USGS	10194200	2021-02-07	11.5	A		
USGS	10194200	2021-02-08	11.4	A		
USGS	10194200	2021-02-09	11.4	A		
USGS	10194200	2021-02-10	11.3	A		
USGS	10194200	2021-02-11	11.1	A		
USGS	10194200	2021-02-12	11.9	A		
USGS	10194200	2021-02-13	12.4	A		
USGS	10194200	2021-02-14	9.09	A		
USGS	10194200	2021-02-15	10.2	A		
USGS	10194200	2021-02-16	13.7	A		
USGS	10194200	2021-02-17	12.2	A		
USGS	10194200	2021-02-18	9.18	A		
USGS	10194200	2021-02-19	11.3	A		
USGS	10194200	2021-02-20	12.3	A		
USGS	10194200	2021-02-21	11.0	A		
USGS	10194200	2021-02-22	9.82	A		
USGS	10194200	2021-02-23	11.4	A		
USGS	10194200	2021-02-24	10.8	A		
USGS	10194200	2021-02-25	10.2	A		
USGS	10194200	2021-02-26	9.92	A		
USGS	10194200	2021-02-27	11.2	A		
USGS	10194200	2021-02-28	10.6	A		
USGS	10194200	2021-03-01	8.98	A		
USGS	10194200	2021-03-02	10.9	A		
USGS	10194200	2021-03-03	11.4	A		
USGS	10194200	2021-03-04	12.5	A		
USGS	10194200	2021-03-05	11.2	A		
USGS	10194200	2021-03-06	12.4	A		
USGS	10194200	2021-03-07	13.0	A		
USGS	10194200	2021-03-08	13.6	A		
USGS	10194200	2021-03-09	14.3	A		
USGS	10194200	2021-03-10	12.8	A		
USGS	10194200	2021-03-11	12.5	A		
USGS	10194200	2021-03-12	12.3	A		
USGS	10194200	2021-03-13	10.6	A		
USGS	10194200	2021-03-14	12.4	A		
USGS	10194200	2021-03-15	11.5	A		
USGS	10194200	2021-03-16	11.7	A		
USGS	10194200	2021-03-17	11.2	A		
USGS	10194200	2021-03-18	11.4	A		
USGS	10194200	2021-03-19	12.1	A		
USGS	10194200	2021-03-20	14.7	A		
USGS	10194200	2021-03-21	15.5	A		
USGS	10194200	2021-03-22	12.6	A		
USGS	10194200	2021-03-23	13.7	A		
USGS	10194200	2021-03-24	12.4	A		
USGS	10194200	2021-03-25	12.0	A		
USGS	10194200	2021-03-26	11.7	A		
USGS	10194200	2021-03-27	10.3	A		
USGS	10194200	2021-03-28	11.3	A		
USGS	10194200	2021-03-29	13.1	A		
USGS	10194200	2021-03-30	14.3	A		
USGS	10194200	2021-03-31	12.5	A		
USGS	10194200	2021-04-01	14.4	A		
USGS	10194200	2021-04-02	18.1	A		
USGS	10194200	2021-04-03	25.4	A		
USGS	10194200	2021-04-04	29.7	A		
USGS	10194200	2021-04-05	31.8	A		
USGS	10194200	2021-04-06	32.3	A		
USGS	10194200	2021-04-07	27.4	A		
USGS	10194200	2021-04-08	27.4	A		
USGS	10194200	2021-04-09	27.6	A		
USGS	10194200	2021-04-10	26.9	A		
USGS	10194200	2021-04-11	27.7	A		
USGS	10194200	2021-04-12	28.0	A		
USGS	10194200	2021-04-13	27.5	A		
USGS	10194200	2021-04-14	28.1	A		
USGS	10194200	2021-04-15	27.1	A		
USGS	10194200	2021-04-16	25.1	A		
USGS	10194200	2021-04-17	24.9	A		
USGS	10194200	2021-04-18	22.0	A		
USGS	10194200	2021-04-19	20.2	A		
USGS	10194200	2021-04-20	20.4	A		
USGS	10194200	2021-04-21	21.2	A		
USGS	10194200	2021-04-22	21.5	A		
USGS	10194200	2021-04-23	22.2	A		
USGS	10194200	2021-04-24	23.1	A		
USGS	10194200	2021-04-25	24.6	A		
USGS	10194200	2021-04-26	29.5	A		
USGS	10194200	2021-04-27	32.0	A		
USGS	10194200	2021-04-28	27.8	A		
USGS	10194200	2021-04-29	28.9	A		
USGS	10194200	2021-04-30	32.9	A		
USGS	10194200	2021-05-01	42.1	A		
USGS	10194200	2021-05-02	55.8	A		
USGS	10194200	2021-05-03	59.4	A		
USGS	10194200	2021-05-04	51.9	A		
USGS	10194200	2021-05-05	52.2	A		
USGS	10194200	2021-05-06	57.4	A		
USGS	10194200	2021-05-07	63.1	A		
USGS	10194200	2021-05-08	68.2	A		
USGS	10194200	2021-05-09	68.2	A		
USGS	10194200	2021-05-10	63.9	A		
USGS	10194200	2021-05-11	59.4	A		
USGS	10194200	2021-05-12	54.3	A		
USGS	10194200	2021-05-13	52.7	A		
USGS	10194200	2021-05-14	55.2	A		
USGS	10194200	2021-05-15	60.0	A		
USGS	10194200	2021-05-16	61.9	A		
USGS	10194200	2021-05-17	58.4	A		
USGS	10194200	2021-05-18	53.0	A		
USGS	10194200	2021-05-19	51.8	A		
USGS	10194200	2021-05-20	54.1	A		
USGS	10194200	2021-05-21	54.8	A		
USGS	10194200	2021-05-22	53.0	A		
USGS	10194200	2021-05-23	49.0	A		
USGS	10194200	2021-05-24	44.4	A		
USGS	10194200	2021-05-25	40.0	A		
USGS	10194200	2021-05-26	38.1	A		
USGS	10194200	2021-05-27	38.1	A		
USGS	10194200	2021-05-28	40.4	A		
USGS	10194200	2021-05-29	43.4	A		
USGS	10194200	2021-05-30	44.2	A		
USGS	10194200	2021-05-31	44.0	A		
USGS	10194200	2021-06-01	44.0	A		
USGS	10194200	2021-06-02	43.7	A		
USGS	10194200	2021-06-03	44.4	A		
USGS	10194200	2021-06-04	44.6	A		
USGS	10194200	2021-06-05	43.9	A		
USGS	10194200	2021-06-06	43.5	A		
USGS	10194200	2021-06-07	42.7	A		
USGS	10194200	2021-06-08	39.1	A		
USGS	10194200	2021-06-09	35.0	A		
USGS	10194200	2021-06-10	32.4	A		
USGS	10194200	2021-06-11	36.3	A		
USGS	10194200	2021-06-12	34.4	A		
USGS	10194200	2021-06-13	28.3	A		
USGS	10194200	2021-06-14	25.2	A		
USGS	10194200	2021-06-15	23.3	A		
USGS	10194200	2021-06-16	22.1	A		
USGS	10194200	2021-06-17	21.4	A		
USGS	10194200	2021-06-18	20.5	A		
USGS	10194200	2021-06-19	18.8	A		
USGS	10194200	2021-06-20	17.6	A		
USGS	10194200	2021-06-21	16.7	A		
USGS	10194200	2021-06-22	15.4	A		
USGS	10194200	2021-06-23	14.9	A		
USGS	10194200	2021-06-24	15.2	A		
USGS	10194200	2021-06-25	16.4	A		
USGS	10194200	2021-06-26	14.5	A		
USGS	10194200	2021-06-27	13.5	A		
USGS	10194200	2021-06-28	12.7	A		
USGS	10194200	2021-06-29	12.4	A		
USGS	10194200	2021-06-30	13.4	A		
USGS	10194200	2021-07-01	13.7	A		
USGS	10194200	2021-07-02	12.0	A		
USGS	10194200	2021-07-03	10.9	A		
USGS	10194200	2021-07-04	10.4	A		
USGS	10194200	2021-07-05	10.6	A		
USGS	10194200	2021-07-06	9.41	A		
USGS	10194200	2021-07-07	8.80	A		
USGS	10194200	2021-07-08	8.99	A		
USGS	10194200	2021-07-09	8.09	A		
USGS	10194200	2021-07-10	7.06	A		
USGS	10194200	2021-07-11	7.07	A		
USGS	10194200	2021-07-12	6.69	A		
USGS	10194200	2021-07-13	6.55	A		
USGS	10194200	2021-07-14	8.21	A		
USGS	10194200	2021-07-15	12.6	A		
USGS	10194200	2021-07-16	12.2	A		
USGS	10194200	2021-07-17	9.18	A		
USGS	10194200	2021-07-18	8.57	A		
USGS	10194200	2021-07-19	10.3	A		
USGS	10194200	2021-07-20	12.0	A		
USGS	10194200	2021-07-21	11.2	A		
USGS	10194200	2021-07-22	13.7	A		
USGS	10194200	2021-07-23	12.9	A		
USGS	10194200	2021-07-24	11.5	A		
USGS	10194200	2021-07-25	12.1	A		
USGS	10194200	2021-07-26	11.4	A		
USGS	10194200	2021-07-27	15.3	A		
USGS	10194200	2021-07-28	17.6	A		
USGS	10194200	2021-07-29	13.9	A		
USGS	10194200	2021-07-30	23.7	A		
USGS	10194200	2021-07-31	23.4	A		
USGS	10194200	2021-08-01	30.7	A		
USGS	10194200	2021-08-02	24.3	A		
USGS	10194200	2021-08-03	17.4	A		
USGS	10194200	2021-08-04	15.0	A		
USGS	10194200	2021-08-05	13.8	A		
USGS	10194200	2021-08-06	12.1	A		
USGS	10194200	2021-08-07	12.0	A		
USGS	10194200	2021-08-08	11.5	A		
USGS	10194200	2021-08-09	10.8	A		
USGS	10194200	2021-08-10	10.4	A		
USGS	10194200	2021-08-11	9.97	A		
USGS	10194200	2021-08-12	9.49	A		
USGS	10194200	2021-08-13	9.19	A		
USGS	10194200	2021-08-14	9.07	A		
USGS	10194200	2021-08-15	8.86	A		
USGS	10194200	2021-08-16	8.29	A		
USGS	10194200	2021-08-17	8.28	A		
USGS	10194200	2021-08-18	10.6	A		
USGS	10194200	2021-08-19	34.9	A		
USGS	10194200	2021-08-20	18.9	A		
USGS	10194200	2021-08-21	16.8	A		
USGS	10194200	2021-08-22	15.6	A		
USGS	10194200	2021-08-23	14.7	A		
USGS	10194200	2021-08-24	13.3	A		
USGS	10194200	2021-08-25	12.6	A		
USGS	10194200	2021-08-26	12.0	A		
USGS	10194200	2021-08-27	11.5	A		
USGS	10194200	2021-08-28	11.1	A		
USGS	10194200	2021-08-29	10.8	A		
USGS	10194200	2021-08-30	10.2	A		
USGS	10194200	2021-08-31	10.4	A		
USGS	10194200	2021-09-01	17.5	A		
USGS	10194200	2021-09-02	15.3	A		
USGS	10194200	2021-09-03	12.9	A		
USGS	10194200	2021-09-04	12.3	A		
USGS	10194200	2021-09-05	11.6	A		
USGS	10194200	2021-09-06	10.8	A		
USGS	10194200	2021-09-07	10.1	A		
USGS	10194200	2021-09-08	9.87	A		
USGS	10194200	2021-09-09	9.57	A		
USGS	10194200	2021-09-10	9.41	A		
USGS	10194200	2021-09-11	9.87	A		
USGS	10194200	2021-09-12	10.3	A		
USGS	10194200	2021-09-13	8.83	A		
USGS	10194200	2021-09-14	8.47	A		
USGS	10194200	2021-09-15	8.53	A		
USGS	10194200	2021-09-16	8.17	A		
USGS	10194200	2021-09-17	8.13	A		
USGS	10194200	2021-09-18	9.00	A		
USGS	10194200	2021-09-19	9.86	A		
USGS	10194200	2021-09-20	8.65	A		
USGS	10194200	2021-09-21	9.39	A		
USGS	10194200	2021-09-22	9.42	A		
USGS	10194200	2021-09-23	8.88	A		
USGS	10194200	2021-09-24	8.81	A		
USGS	10194200	2021-09-25	8.72	A		
USGS	10194200	2021-09-26	8.39	A		
USGS	10194200	2021-09-27	8.31	A		
USGS	10194200	2021-09-28	8.28	A		
USGS	10194200	2021-09-29	9.35	A		
USGS	10194200	2021-09-30	9.93	A		
USGS	10194200	2021-10-01	9.88	A		
USGS	10194200	2021-10-02	9.64	A		
USGS	10194200	2021-10-03	9.46	A		
USGS	10194200	2021-10-04	9.40	A		
USGS	10194200	2021-10-05	9.60	A		
USGS	10194200	2021-10-06	10.2	A		
USGS	10194200	2021-10-07	9.58	A		
USGS	10194200	2021-10-08	10.7	A		
USGS	10194200	2021-10-09	18.8	A		
USGS	10194200	2021-10-10	13.5	A		
USGS	10194200	2021-10-11	12.4	A		
USGS	10194200	2021-10-12	14.6	A		
USGS	10194200	2021-10-13	14.3	A		
USGS	10194200	2021-10-14	13.6	A		
USGS	10194200	2021-10-15	12.5	A		
USGS	10194200	2021-10-16	12.6	A		
USGS	10194200	2021-10-17	12.7	A		
USGS	10194200	2021-10-18	12.6	A		
USGS	10194200	2021-10-19	13.0	A		
USGS	10194200	2021-10-20	12.5	A		
USGS	10194200	2021-10-21	12.1	A		
USGS	10194200	2021-10-22	11.9	A		
USGS	10194200	2021-10-23	11.8	A		
USGS	10194200	2021-10-24	12.9	A		
USGS	10194200	2021-10-25	12.4	A		
USGS	10194200	2021-10-26	16.5	A		
USGS	10194200	2021-10-27	14.0	A		
USGS	10194200	2021-10-28	13.9	A		
USGS	10194200	2021-10-29	13.7	A		
USGS	10194200	2021-10-30	13.6	A		
USGS	10194200	2021-10-31	13.5	A		
USGS	10194200	2021-11-01	13.3	A		
USGS	10194200	2021-11-02	13.1	A		
USGS	10194200	2021-11-03	13.0	A		
USGS	10194200	2021-11-04	13.0	A		
USGS	10194200	2021-11-05	12.6	A		
USGS	10194200	2021-11-06	12.4	A		
USGS	10194200	2021-11-07	12.0	A		
USGS	10194200	2021-11-08	12.0	A		
USGS	10194200	2021-11-09	12.5	A		
USGS	10194200	2021-11-10	13.5	A		
USGS	10194200	2021-11-11	12.4	A		
USGS	10194200	2021-11-12	12.1	A		
USGS	10194200	2021-11-13	11.9	A		
USGS	10194200	2021-11-14	11.9	A		
USGS	10194200	2021-11-15	11.7	A		
USGS	10194200	2021-11-16	11.4	A		
USGS	10194200	2021-11-17	11.4	A		
USGS	10194200	2021-11-18	9.87	A		
USGS	10194200	2021-11-19	11.8	A		
USGS	10194200	2021-11-20	11.3	A		
USGS	10194200	2021-11-21	10.1	A		
USGS	10194200	2021-11-22	8.63	A		
USGS	10194200	2021-11-23	11.7	A		
USGS	10194200	2021-11-24	10.7	A		
USGS	10194200	2021-11-25	5.75	A		
USGS	10194200	2021-11-26	8.36	A		
USGS	10194200	2021-11-27	11.0	A		
USGS	10194200	2021-11-28	11.2	A		
USGS	10194200	2021-11-29	10.9	A		
USGS	10194200	2021-11-30	10.4	A		
USGS	10194200	2021-12-01	9.50	A		
USGS	10194200	2021-12-02	11.0	A		
USGS	10194200	2021-12-03	10.5	A		
USGS	10194200	2021-12-04	10.2	A		
USGS	10194200	2021-12-05	10.0	A		
USGS	10194200	2021-12-06	9.40	A		
USGS	10194200	2021-12-07	11.8	A		
USGS	10194200	2021-12-08	10.4	A		
USGS	10194200	2021-12-09	12.0	A		
USGS	10194200	2021-12-10	8.97	A		
USGS	10194200	2021-12-11	1.98	A		
USGS	10194200	2021-12-12	4.44	A		
USGS	10194200	2021-12-13	10.2	A		
USGS	10194200	2021-12-14	13.9	A		
USGS	10194200	2021-12-15	11.8	A		
USGS	10194200	2021-12-16	7.75	A		
USGS	10194200	2021-12-17	8.16	A		
USGS	10194200	2021-12-18	3.27	A		
USGS	10194200	2021-12-19	4.02	A		
USGS	10194200	2021-12-20	5.33	A		
USGS	10194200	2021-12-21	6.08	A		
USGS	10194200	2021-12-22	6.55	A		
USGS	10194200	2021-12-23	13.4	A		
USGS	10194200	2021-12-24	23.8	A		
USGS	10194200	2021-12-25	15.7	A		
