# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-05 16:44:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09285900 STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 09285900
#            TS   parameter     statistic     Description
#        142904       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	142904_00060_00003	142904_00060_00003_cd
USGS	09285900	2006-10-17	37.0	A
USGS	09285900	2006-10-18	34.7	A
USGS	09285900	2006-10-19	34.2	A
USGS	09285900	2006-10-20	33.9	A
USGS	09285900	2006-10-21	34.1	A
USGS	09285900	2006-10-22	34.2	A
USGS	09285900	2006-10-23	34.0	A
USGS	09285900	2006-10-24	33.7	A
USGS	09285900	2006-10-25	33.7	A
USGS	09285900	2006-10-26	33.0	A
USGS	09285900	2006-10-27	32.3	A
USGS	09285900	2006-10-28	32.1	A
USGS	09285900	2006-10-29	31.6	A
USGS	09285900	2006-10-30	31.4	A
USGS	09285900	2006-10-31	31.5	A
USGS	09285900	2006-11-01	31.6	A
USGS	09285900	2006-11-02	31.3	A
USGS	09285900	2006-11-03	31.1	A
USGS	09285900	2006-11-04	31.7	A
USGS	09285900	2006-11-05	32.0	A
USGS	09285900	2006-11-06	31.4	A
USGS	09285900	2006-11-07	31.0	A
USGS	09285900	2006-11-08	30.5	A
USGS	09285900	2006-11-09	29.8	A
USGS	09285900	2006-11-10	29.5	A
USGS	09285900	2006-11-11	29.6	A
USGS	09285900	2006-11-12	30.1	A
USGS	09285900	2006-11-13	29.9	A
USGS	09285900	2006-11-14	31.3	A
USGS	09285900	2006-11-15	30.0	A
USGS	09285900	2006-11-16	30.4	A
USGS	09285900	2006-11-17	30.0	A
USGS	09285900	2006-11-18	30.0	A
USGS	09285900	2006-11-19	30.1	A
USGS	09285900	2006-11-20	30.0	A
USGS	09285900	2006-11-21	30.0	A
USGS	09285900	2006-11-22	30.0	A
USGS	09285900	2006-11-23	30.0	A
USGS	09285900	2006-11-24	30.1	A
USGS	09285900	2006-11-25	30.4	A
USGS	09285900	2006-11-26	30.2	A
USGS	09285900	2006-11-27	31.0	A
USGS	09285900	2006-11-28	30.9	A
USGS	09285900	2006-11-29	30.0	A:e
USGS	09285900	2006-11-30	28.0	A:e
USGS	09285900	2006-12-01	25.0	A:e
USGS	09285900	2006-12-02	26.0	A:e
USGS	09285900	2006-12-03	25.0	A:e
USGS	09285900	2006-12-04	24.0	A:e
USGS	09285900	2006-12-05	24.0	A:e
USGS	09285900	2006-12-06	24.0	A:e
USGS	09285900	2006-12-07	26.0	A:e
USGS	09285900	2006-12-08	29.0	A:e
USGS	09285900	2006-12-09	34.0	A:e
USGS	09285900	2006-12-10	40.0	A:e
USGS	09285900	2006-12-11	40.5	A
USGS	09285900	2006-12-12	37.7	A
USGS	09285900	2006-12-13	36.9	A
USGS	09285900	2006-12-14	36.5	A
USGS	09285900	2006-12-15	34.9	A
USGS	09285900	2006-12-16	34.9	A
USGS	09285900	2006-12-17	34.1	A
USGS	09285900	2006-12-18	33.0	A:e
USGS	09285900	2006-12-19	30.0	A:e
USGS	09285900	2006-12-20	29.0	A:e
USGS	09285900	2006-12-21	29.0	A:e
USGS	09285900	2006-12-22	29.0	A:e
USGS	09285900	2006-12-23	30.0	A:e
USGS	09285900	2006-12-24	29.0	A:e
USGS	09285900	2006-12-25	28.0	A:e
USGS	09285900	2006-12-26	28.0	A:e
USGS	09285900	2006-12-27	28.0	A:e
USGS	09285900	2006-12-28	30.0	A:e
USGS	09285900	2006-12-29	28.0	A:e
USGS	09285900	2006-12-30	27.0	A:e
USGS	09285900	2006-12-31	27.0	A:e
USGS	09285900	2007-01-01	26.0	A:e
USGS	09285900	2007-01-02	26.0	A:e
USGS	09285900	2007-01-03	26.0	A:e
USGS	09285900	2007-01-04	26.0	A:e
USGS	09285900	2007-01-05	27.0	A:e
USGS	09285900	2007-01-06	25.0	A:e
USGS	09285900	2007-01-07	24.0	A:e
USGS	09285900	2007-01-08	25.0	A:e
USGS	09285900	2007-01-09	24.0	A:e
USGS	09285900	2007-01-10	24.0	A:e
USGS	09285900	2007-01-11	24.0	A:e
USGS	09285900	2007-01-12	23.0	A:e
USGS	09285900	2007-01-13	21.0	A:e
USGS	09285900	2007-01-14	20.0	A:e
USGS	09285900	2007-01-15	21.0	A:e
USGS	09285900	2007-01-16	21.0	A:e
USGS	09285900	2007-01-17	22.0	A:e
USGS	09285900	2007-01-18	23.0	A:e
USGS	09285900	2007-01-19	25.0	A:e
USGS	09285900	2007-01-20	26.0	A:e
USGS	09285900	2007-01-21	28.0	A:e
USGS	09285900	2007-01-22	30.0	A:e
USGS	09285900	2007-01-23	31.0	A:e
USGS	09285900	2007-01-24	33.0	A:e
USGS	09285900	2007-01-25	33.0	A:e
USGS	09285900	2007-01-26	33.0	A:e
USGS	09285900	2007-01-27	33.0	A:e
USGS	09285900	2007-01-28	32.0	A:e
USGS	09285900	2007-01-29	32.0	A:e
USGS	09285900	2007-01-30	31.0	A:e
USGS	09285900	2007-01-31	31.0	A:e
USGS	09285900	2007-02-01	31.0	A:e
USGS	09285900	2007-02-02	28.0	A:e
USGS	09285900	2007-02-03	28.0	A:e
USGS	09285900	2007-02-04	29.0	A:e
USGS	09285900	2007-02-05	30.0	A:e
USGS	09285900	2007-02-06	31.0	A:e
USGS	09285900	2007-02-07	32.3	A
USGS	09285900	2007-02-08	32.7	A
USGS	09285900	2007-02-09	32.7	A
USGS	09285900	2007-02-10	33.5	A
USGS	09285900	2007-02-11	35.2	A
USGS	09285900	2007-02-12	35.1	A
USGS	09285900	2007-02-13	35.4	A
USGS	09285900	2007-02-14	35.5	A
USGS	09285900	2007-02-15	35.6	A
USGS	09285900	2007-02-16	34.9	A
USGS	09285900	2007-02-17	34.6	A
USGS	09285900	2007-02-18	34.7	A
USGS	09285900	2007-02-19	34.9	A
USGS	09285900	2007-02-20	34.5	A
USGS	09285900	2007-02-21	34.5	A
USGS	09285900	2007-02-22	34.4	A
USGS	09285900	2007-02-23	33.4	A
USGS	09285900	2007-02-24	35.9	A
USGS	09285900	2007-02-25	33.8	A
USGS	09285900	2007-02-26	34.0	A
USGS	09285900	2007-02-27	34.2	A
USGS	09285900	2007-02-28	35.6	A
USGS	09285900	2007-03-01	35.3	A
USGS	09285900	2007-03-02	35.0	A:e
USGS	09285900	2007-03-03	35.0	A:e
USGS	09285900	2007-03-04	34.0	A:e
USGS	09285900	2007-03-05	33.5	A
USGS	09285900	2007-03-06	35.2	A
USGS	09285900	2007-03-07	35.5	A
USGS	09285900	2007-03-08	35.5	A
USGS	09285900	2007-03-09	35.6	A
USGS	09285900	2007-03-10	36.0	A
USGS	09285900	2007-03-11	35.3	A
USGS	09285900	2007-03-12	34.8	A
USGS	09285900	2007-03-13	34.4	A
USGS	09285900	2007-03-14	34.0	A
USGS	09285900	2007-03-15	33.1	A
USGS	09285900	2007-03-16	32.5	A
USGS	09285900	2007-03-17	32.4	A
USGS	09285900	2007-03-18	32.8	A
USGS	09285900	2007-03-19	32.7	A
USGS	09285900	2007-03-20	32.6	A
USGS	09285900	2007-03-21	33.5	A
USGS	09285900	2007-03-22	32.9	A
USGS	09285900	2007-03-23	32.7	A
USGS	09285900	2007-03-24	32.5	A
USGS	09285900	2007-03-25	32.3	A
USGS	09285900	2007-03-26	32.6	A
USGS	09285900	2007-03-27	33.6	A
USGS	09285900	2007-03-28	34.2	A
USGS	09285900	2007-03-29	33.7	A
USGS	09285900	2007-03-30	33.3	A
USGS	09285900	2007-03-31	33.1	A
USGS	09285900	2007-04-01	33.3	A
USGS	09285900	2007-04-02	33.6	A
USGS	09285900	2007-04-03	38.6	A
USGS	09285900	2007-04-04	40.1	A
USGS	09285900	2007-04-05	40.2	A
USGS	09285900	2007-04-06	40.8	A
USGS	09285900	2007-04-07	41.1	A
USGS	09285900	2007-04-08	41.9	A
USGS	09285900	2007-04-09	41.8	A
USGS	09285900	2007-04-10	43.0	A
USGS	09285900	2007-04-11	43.0	A
USGS	09285900	2007-04-12	44.4	A
USGS	09285900	2007-04-13	44.6	A
USGS	09285900	2007-04-14	44.2	A
USGS	09285900	2007-04-15	43.8	A
USGS	09285900	2007-04-16	44.8	A
USGS	09285900	2007-04-17	44.5	A
USGS	09285900	2007-04-18	44.6	A
USGS	09285900	2007-04-19	44.9	A
USGS	09285900	2007-04-20	44.3	A
USGS	09285900	2007-04-21	44.5	A
USGS	09285900	2007-04-22	44.9	A
USGS	09285900	2007-04-23	45.8	A
USGS	09285900	2007-04-24	45.1	A
USGS	09285900	2007-04-25	44.4	A
USGS	09285900	2007-04-26	44.2	A
USGS	09285900	2007-04-27	43.9	A
USGS	09285900	2007-04-28	43.8	A
USGS	09285900	2007-04-29	43.7	A
USGS	09285900	2007-04-30	42.9	A
USGS	09285900	2007-05-01	44.1	A
USGS	09285900	2007-05-02	46.6	A
USGS	09285900	2007-05-03	49.6	A
USGS	09285900	2007-05-04	52.3	A
USGS	09285900	2007-05-05	52.0	A
USGS	09285900	2007-05-06	51.3	A
USGS	09285900	2007-05-07	50.4	A
USGS	09285900	2007-05-08	46.9	A
USGS	09285900	2007-05-09	43.6	A
USGS	09285900	2007-05-10	47.4	A
USGS	09285900	2007-05-11	46.8	A
USGS	09285900	2007-05-12	46.8	A
USGS	09285900	2007-05-13	46.5	A
USGS	09285900	2007-05-14	46.9	A
USGS	09285900	2007-05-15	46.7	A
USGS	09285900	2007-05-16	47.3	A
USGS	09285900	2007-05-17	48.3	A
USGS	09285900	2007-05-18	48.5	A
USGS	09285900	2007-05-19	48.5	A
USGS	09285900	2007-05-20	48.1	A
USGS	09285900	2007-05-21	48.3	A
USGS	09285900	2007-05-22	50.0	A
USGS	09285900	2007-05-23	49.1	A
USGS	09285900	2007-05-24	49.3	A
USGS	09285900	2007-05-25	52.0	A
USGS	09285900	2007-05-26	52.0	A
USGS	09285900	2007-05-27	52.3	A
USGS	09285900	2007-05-28	51.5	A
USGS	09285900	2007-05-29	49.4	A
USGS	09285900	2007-05-30	46.5	A
USGS	09285900	2007-05-31	46.3	A
USGS	09285900	2007-06-01	46.6	A
USGS	09285900	2007-06-02	46.9	A
USGS	09285900	2007-06-03	47.6	A
USGS	09285900	2007-06-04	47.8	A
USGS	09285900	2007-06-05	46.5	A
USGS	09285900	2007-06-06	50.9	A
USGS	09285900	2007-06-07	56.6	A
USGS	09285900	2007-06-08	55.4	A
USGS	09285900	2007-06-09	54.2	A
USGS	09285900	2007-06-10	52.6	A
USGS	09285900	2007-06-11	51.9	A
USGS	09285900	2007-06-12	48.9	A
USGS	09285900	2007-06-13	46.7	A
USGS	09285900	2007-06-14	47.3	A
USGS	09285900	2007-06-15	47.7	A
USGS	09285900	2007-06-16	47.8	A
USGS	09285900	2007-06-17	48.6	A
USGS	09285900	2007-06-18	50.1	A
USGS	09285900	2007-06-19	52.7	A
USGS	09285900	2007-06-20	53.9	A
USGS	09285900	2007-06-21	54.0	A
USGS	09285900	2007-06-22	53.5	A
USGS	09285900	2007-06-23	53.1	A
USGS	09285900	2007-06-24	53.0	A
USGS	09285900	2007-06-25	52.3	A
USGS	09285900	2007-06-26	51.7	A
USGS	09285900	2007-06-27	48.9	A
USGS	09285900	2007-06-28	46.2	A
USGS	09285900	2007-06-29	45.5	A
USGS	09285900	2007-06-30	47.1	A
USGS	09285900	2007-07-01	50.4	A
USGS	09285900	2007-07-02	49.1	A
USGS	09285900	2007-07-03	45.8	A
USGS	09285900	2007-07-04	45.8	A
USGS	09285900	2007-07-05	42.8	A
USGS	09285900	2007-07-06	43.8	A
USGS	09285900	2007-07-07	42.4	A
USGS	09285900	2007-07-08	41.6	A
USGS	09285900	2007-07-09	41.0	A
USGS	09285900	2007-07-10	40.0	A
USGS	09285900	2007-07-11	43.6	A
USGS	09285900	2007-07-12	43.1	A
USGS	09285900	2007-07-13	40.1	A
USGS	09285900	2007-07-14	39.6	A
USGS	09285900	2007-07-15	39.2	A
USGS	09285900	2007-07-16	40.1	A
USGS	09285900	2007-07-17	40.9	A
USGS	09285900	2007-07-18	41.2	A
USGS	09285900	2007-07-19	41.0	A
USGS	09285900	2007-07-20	40.3	A
USGS	09285900	2007-07-21	40.7	A
USGS	09285900	2007-07-22	41.1	A
USGS	09285900	2007-07-23	48.5	A
USGS	09285900	2007-07-24	47.2	A
USGS	09285900	2007-07-25	52.6	A
USGS	09285900	2007-07-26	51.8	A
USGS	09285900	2007-07-27	46.4	A
USGS	09285900	2007-07-28	42.1	A
USGS	09285900	2007-07-29	41.8	A
USGS	09285900	2007-07-30	42.1	A
USGS	09285900	2007-07-31	42.0	A
USGS	09285900	2007-08-01	42.4	A
USGS	09285900	2007-08-02	42.7	A
USGS	09285900	2007-08-03	51.3	A
USGS	09285900	2007-08-04	46.2	A
USGS	09285900	2007-08-05	44.8	A
USGS	09285900	2007-08-06	44.6	A
USGS	09285900	2007-08-07	44.0	A
USGS	09285900	2007-08-08	43.6	A
USGS	09285900	2007-08-09	42.7	A
USGS	09285900	2007-08-10	41.9	A
USGS	09285900	2007-08-11	41.5	A
USGS	09285900	2007-08-12	41.1	A
USGS	09285900	2007-08-13	41.3	A
USGS	09285900	2007-08-14	42.1	A
USGS	09285900	2007-08-15	42.6	A
USGS	09285900	2007-08-16	44.8	A
USGS	09285900	2007-08-17	48.8	A
USGS	09285900	2007-08-18	49.0	A
USGS	09285900	2007-08-19	47.2	A
USGS	09285900	2007-08-20	43.9	A
USGS	09285900	2007-08-21	40.0	A
USGS	09285900	2007-08-22	40.2	A
USGS	09285900	2007-08-23	41.2	A
USGS	09285900	2007-08-24	41.5	A
USGS	09285900	2007-08-25	41.3	A
USGS	09285900	2007-08-26	43.3	A
USGS	09285900	2007-08-27	45.0	A
USGS	09285900	2007-08-28	42.2	A
USGS	09285900	2007-08-29	42.5	A
USGS	09285900	2007-08-30	43.5	A
USGS	09285900	2007-08-31	46.2	A
USGS	09285900	2007-09-01	44.5	A
USGS	09285900	2007-09-02	44.5	A
USGS	09285900	2007-09-03	44.1	A
USGS	09285900	2007-09-04	44.1	A
USGS	09285900	2007-09-05	56.2	A
USGS	09285900	2007-09-06	46.6	A
USGS	09285900	2007-09-07	42.6	A
USGS	09285900	2007-09-08	41.6	A
USGS	09285900	2007-09-09	41.2	A
USGS	09285900	2007-09-10	41.1	A
USGS	09285900	2007-09-11	42.2	A
USGS	09285900	2007-09-12	43.3	A
USGS	09285900	2007-09-13	44.6	A
USGS	09285900	2007-09-14	41.5	A
USGS	09285900	2007-09-15	38.3	A
USGS	09285900	2007-09-16	40.2	A
USGS	09285900	2007-09-17	41.2	A
USGS	09285900	2007-09-18	40.3	A
USGS	09285900	2007-09-19	41.1	A
USGS	09285900	2007-09-20	41.2	A
USGS	09285900	2007-09-21	40.8	A
USGS	09285900	2007-09-22	40.2	A
USGS	09285900	2007-09-23	42.3	A
USGS	09285900	2007-09-24	40.5	A
USGS	09285900	2007-09-25	40.7	A
USGS	09285900	2007-09-26	40.4	A
USGS	09285900	2007-09-27	41.8	A
USGS	09285900	2007-09-28	42.0	A
USGS	09285900	2007-09-29	41.9	A
USGS	09285900	2007-09-30	42.0	A
USGS	09285900	2007-10-01	40.7	A
USGS	09285900	2007-10-02	34.9	A
USGS	09285900	2007-10-03	34.7	A
USGS	09285900	2007-10-04	35.8	A
USGS	09285900	2007-10-05	36.6	A
USGS	09285900	2007-10-06	38.2	A
USGS	09285900	2007-10-07	34.7	A
USGS	09285900	2007-10-08	33.7	A
USGS	09285900	2007-10-09	33.4	A
USGS	09285900	2007-10-10	33.5	A
USGS	09285900	2007-10-11	33.0	A
USGS	09285900	2007-10-12	32.5	A
USGS	09285900	2007-10-13	32.6	A
USGS	09285900	2007-10-14	32.8	A
USGS	09285900	2007-10-15	32.4	A
USGS	09285900	2007-10-16	32.5	A
USGS	09285900	2007-10-17	32.8	A
USGS	09285900	2007-10-18	33.4	A
USGS	09285900	2007-10-19	33.8	A
USGS	09285900	2007-10-20	33.6	A
USGS	09285900	2007-10-21	33.7	A
USGS	09285900	2007-10-22	33.1	A
USGS	09285900	2007-10-23	33.1	A
USGS	09285900	2007-10-24	33.2	A
USGS	09285900	2007-10-25	33.4	A
USGS	09285900	2007-10-26	34.2	A
USGS	09285900	2007-10-27	33.8	A
USGS	09285900	2007-10-28	33.7	A
USGS	09285900	2007-10-29	33.8	A
USGS	09285900	2007-10-30	33.4	A
USGS	09285900	2007-10-31	33.5	A
USGS	09285900	2007-11-01	33.6	A
USGS	09285900	2007-11-02	33.5	A
USGS	09285900	2007-11-03	33.6	A
USGS	09285900	2007-11-04	33.8	A
USGS	09285900	2007-11-05	33.8	A
USGS	09285900	2007-11-06	33.8	A
USGS	09285900	2007-11-07	33.9	A
USGS	09285900	2007-11-08	33.9	A
USGS	09285900	2007-11-09	34.0	A
USGS	09285900	2007-11-10	33.8	A
USGS	09285900	2007-11-11	33.8	A
USGS	09285900	2007-11-12	33.4	A
USGS	09285900	2007-11-13	33.3	A
USGS	09285900	2007-11-14	33.3	A
USGS	09285900	2007-11-15	33.4	A
USGS	09285900	2007-11-16	33.6	A
USGS	09285900	2007-11-17	32.9	A
USGS	09285900	2007-11-18	32.6	A
USGS	09285900	2007-11-19	32.6	A
USGS	09285900	2007-11-20	32.5	A
USGS	09285900	2007-11-21	32.7	A
USGS	09285900	2007-11-22	33.0	A:e
USGS	09285900	2007-11-23	32.0	A:e
USGS	09285900	2007-11-24	32.0	A:e
USGS	09285900	2007-11-25	31.0	A:e
USGS	09285900	2007-11-26	30.0	A:e
USGS	09285900	2007-11-27	29.0	A:e
USGS	09285900	2007-11-28	28.0	A:e
USGS	09285900	2007-11-29	29.0	A:e
USGS	09285900	2007-11-30	30.0	A:e
USGS	09285900	2007-12-01	30.0	A:e
USGS	09285900	2007-12-02	31.0	A:e
USGS	09285900	2007-12-03	31.0	A:e
USGS	09285900	2007-12-04	30.0	A:e
USGS	09285900	2007-12-05	31.0	A:e
USGS	09285900	2007-12-06	32.0	A:e
USGS	09285900	2007-12-07	31.0	A:e
USGS	09285900	2007-12-08	30.0	A:e
USGS	09285900	2007-12-09	29.0	A:e
USGS	09285900	2007-12-10	28.0	A:e
USGS	09285900	2007-12-11	29.0	A:e
USGS	09285900	2007-12-12	28.0	A:e
USGS	09285900	2007-12-13	27.0	A:e
USGS	09285900	2007-12-14	27.0	A:e
USGS	09285900	2007-12-15	27.0	A:e
USGS	09285900	2007-12-16	28.0	A:e
USGS	09285900	2007-12-17	29.0	A:e
USGS	09285900	2007-12-18	30.0	A:e
USGS	09285900	2007-12-19	30.0	A:e
USGS	09285900	2007-12-20	31.0	A:e
USGS	09285900	2007-12-21	32.0	A:e
USGS	09285900	2007-12-22	31.0	A:e
USGS	09285900	2007-12-23	30.0	A:e
USGS	09285900	2007-12-24	29.0	A:e
USGS	09285900	2007-12-25	28.0	A:e
USGS	09285900	2007-12-26	28.0	A:e
USGS	09285900	2007-12-27	27.0	A:e
USGS	09285900	2007-12-28	26.0	A:e
USGS	09285900	2007-12-29	26.0	A:e
USGS	09285900	2007-12-30	27.0	A:e
USGS	09285900	2007-12-31	28.0	A:e
USGS	09285900	2008-01-01	29.0	A:e
USGS	09285900	2008-01-02	28.0	A:e
USGS	09285900	2008-01-03	27.0	A:e
USGS	09285900	2008-01-04	27.0	A:e
USGS	09285900	2008-01-05	29.0	A:e
USGS	09285900	2008-01-06	31.0	A:e
USGS	09285900	2008-01-07	30.0	A:e
USGS	09285900	2008-01-08	29.0	A:e
USGS	09285900	2008-01-09	30.0	A:e
USGS	09285900	2008-01-10	29.0	A:e
USGS	09285900	2008-01-11	28.0	A:e
USGS	09285900	2008-01-12	27.0	A:e
USGS	09285900	2008-01-13	28.0	A:e
USGS	09285900	2008-01-14	28.0	A:e
USGS	09285900	2008-01-15	29.0	A:e
USGS	09285900	2008-01-16	30.0	A:e
USGS	09285900	2008-01-17	30.0	A:e
USGS	09285900	2008-01-18	29.0	A:e
USGS	09285900	2008-01-19	29.0	A:e
USGS	09285900	2008-01-20	30.0	A:e
USGS	09285900	2008-01-21	30.0	A:e
USGS	09285900	2008-01-22	30.0	A:e
USGS	09285900	2008-01-23	30.0	A:e
USGS	09285900	2008-01-24	30.0	A:e
USGS	09285900	2008-01-25	31.0	A:e
USGS	09285900	2008-01-26	30.0	A:e
USGS	09285900	2008-01-27	32.0	A:e
USGS	09285900	2008-01-28	29.0	A:e
USGS	09285900	2008-01-29	30.0	A:e
USGS	09285900	2008-01-30	30.0	A:e
USGS	09285900	2008-01-31	29.0	A:e
USGS	09285900	2008-02-01	31.0	A:e
USGS	09285900	2008-02-02	32.0	A:e
USGS	09285900	2008-02-03	31.0	A:e
USGS	09285900	2008-02-04	30.0	A:e
USGS	09285900	2008-02-05	29.0	A:e
USGS	09285900	2008-02-06	30.0	A:e
USGS	09285900	2008-02-07	31.0	A:e
USGS	09285900	2008-02-08	32.0	A:e
USGS	09285900	2008-02-09	32.0	A:e
USGS	09285900	2008-02-10	32.0	A:e
USGS	09285900	2008-02-11	31.0	A:e
USGS	09285900	2008-02-12	32.0	A:e
USGS	09285900	2008-02-13	31.0	A:e
USGS	09285900	2008-02-14	32.0	A:e
USGS	09285900	2008-02-15	33.0	A:e
USGS	09285900	2008-02-16	33.0	A:e
USGS	09285900	2008-02-17	33.0	A:e
USGS	09285900	2008-02-18	33.0	A:e
USGS	09285900	2008-02-19	33.0	A:e
USGS	09285900	2008-02-20	32.6	A
USGS	09285900	2008-02-21	32.7	A
USGS	09285900	2008-02-22	32.6	A
USGS	09285900	2008-02-23	32.1	A
USGS	09285900	2008-02-24	32.6	A
USGS	09285900	2008-02-25	31.9	A
USGS	09285900	2008-02-26	31.6	A
USGS	09285900	2008-02-27	31.1	A
USGS	09285900	2008-02-28	31.6	A
USGS	09285900	2008-02-29	31.1	A
USGS	09285900	2008-03-01	31.2	A
USGS	09285900	2008-03-02	31.2	A
USGS	09285900	2008-03-03	32.0	A
USGS	09285900	2008-03-04	31.5	A
USGS	09285900	2008-03-05	33.5	A
USGS	09285900	2008-03-06	32.4	A
USGS	09285900	2008-03-07	30.8	A
USGS	09285900	2008-03-08	30.9	A
USGS	09285900	2008-03-09	31.0	A
USGS	09285900	2008-03-10	30.6	A
USGS	09285900	2008-03-11	30.8	A
USGS	09285900	2008-03-12	30.8	A
USGS	09285900	2008-03-13	30.6	A
USGS	09285900	2008-03-14	31.1	A
USGS	09285900	2008-03-15	30.2	A
USGS	09285900	2008-03-16	30.4	A
USGS	09285900	2008-03-17	29.5	A
USGS	09285900	2008-03-18	29.9	A
USGS	09285900	2008-03-19	30.9	A
USGS	09285900	2008-03-20	31.2	A
USGS	09285900	2008-03-21	30.9	A
USGS	09285900	2008-03-22	30.8	A
USGS	09285900	2008-03-23	30.4	A
USGS	09285900	2008-03-24	31.2	A
USGS	09285900	2008-03-25	31.4	A
USGS	09285900	2008-03-26	32.2	A
USGS	09285900	2008-03-27	32.5	A
USGS	09285900	2008-03-28	32.2	A
USGS	09285900	2008-03-29	33.4	A
USGS	09285900	2008-03-30	34.4	A
USGS	09285900	2008-03-31	33.8	A
USGS	09285900	2008-04-01	32.5	A
USGS	09285900	2008-04-02	37.1	A
USGS	09285900	2008-04-03	40.0	A
USGS	09285900	2008-04-04	40.2	A
USGS	09285900	2008-04-05	41.4	A
USGS	09285900	2008-04-06	41.5	A
USGS	09285900	2008-04-07	42.5	A
USGS	09285900	2008-04-08	40.9	A
USGS	09285900	2008-04-09	40.1	A
USGS	09285900	2008-04-10	41.4	A
USGS	09285900	2008-04-11	41.9	A
USGS	09285900	2008-04-12	41.9	A
USGS	09285900	2008-04-13	42.7	A
USGS	09285900	2008-04-14	43.9	A
USGS	09285900	2008-04-15	45.4	A
USGS	09285900	2008-04-16	45.8	A
USGS	09285900	2008-04-17	45.6	A
USGS	09285900	2008-04-18	45.7	A
USGS	09285900	2008-04-19	46.5	A
USGS	09285900	2008-04-20	46.9	A
USGS	09285900	2008-04-21	47.0	A
USGS	09285900	2008-04-22	46.9	A
USGS	09285900	2008-04-23	47.5	A
USGS	09285900	2008-04-24	47.4	A
USGS	09285900	2008-04-25	47.1	A
USGS	09285900	2008-04-26	47.1	A
USGS	09285900	2008-04-27	47.9	A
USGS	09285900	2008-04-28	48.1	A
USGS	09285900	2008-04-29	48.2	A
USGS	09285900	2008-04-30	49.7	A
USGS	09285900	2008-05-01	54.3	A
USGS	09285900	2008-05-02	54.8	A
USGS	09285900	2008-05-03	55.1	A
USGS	09285900	2008-05-04	56.0	A
USGS	09285900	2008-05-05	57.6	A
USGS	09285900	2008-05-06	59.5	A
USGS	09285900	2008-05-07	63.7	A
USGS	09285900	2008-05-08	68.7	A
USGS	09285900	2008-05-09	70.9	A
USGS	09285900	2008-05-10	72.1	A
USGS	09285900	2008-05-11	75.1	A
USGS	09285900	2008-05-12	81.8	A
USGS	09285900	2008-05-13	87.6	A
USGS	09285900	2008-05-14	88.3	A
USGS	09285900	2008-05-15	87.4	A
USGS	09285900	2008-05-16	91.2	A
USGS	09285900	2008-05-17	104	A
USGS	09285900	2008-05-18	130	A
USGS	09285900	2008-05-19	153	A
USGS	09285900	2008-05-20	179	A
USGS	09285900	2008-05-21	197	A
USGS	09285900	2008-05-22	195	A
USGS	09285900	2008-05-23	177	A
USGS	09285900	2008-05-24	160	A
USGS	09285900	2008-05-25	147	A
USGS	09285900	2008-05-26	142	A
USGS	09285900	2008-05-27	135	A
USGS	09285900	2008-05-28	131	A
USGS	09285900	2008-05-29	129	A
USGS	09285900	2008-05-30	130	A
USGS	09285900	2008-05-31	132	A
USGS	09285900	2008-06-01	137	A
USGS	09285900	2008-06-02	146	A
USGS	09285900	2008-06-03	154	A
USGS	09285900	2008-06-04	155	A
USGS	09285900	2008-06-05	148	A
USGS	09285900	2008-06-06	151	A
USGS	09285900	2008-06-07	154	A
USGS	09285900	2008-06-08	147	A
USGS	09285900	2008-06-09	137	A
USGS	09285900	2008-06-10	128	A
USGS	09285900	2008-06-11	128	A
USGS	09285900	2008-06-12	129	A
USGS	09285900	2008-06-13	134	A
USGS	09285900	2008-06-14	128	A
USGS	09285900	2008-06-15	124	A
USGS	09285900	2008-06-16	118	A
USGS	09285900	2008-06-17	113	A
USGS	09285900	2008-06-18	109	A
USGS	09285900	2008-06-19	112	A
USGS	09285900	2008-06-20	114	A
USGS	09285900	2008-06-21	111	A
USGS	09285900	2008-06-22	108	A
USGS	09285900	2008-06-23	100	A
USGS	09285900	2008-06-24	91.2	A
USGS	09285900	2008-06-25	91.7	A
USGS	09285900	2008-06-26	96.7	A
USGS	09285900	2008-06-27	102	A
USGS	09285900	2008-06-28	98.9	A
USGS	09285900	2008-06-29	96.7	A
USGS	09285900	2008-06-30	90.4	A
USGS	09285900	2008-07-01	78.2	A
USGS	09285900	2008-07-02	79.3	A
USGS	09285900	2008-07-03	84.2	A
USGS	09285900	2008-07-04	90.7	A
USGS	09285900	2008-07-05	87.6	A
USGS	09285900	2008-07-06	85.5	A
